timestamp,station,air_temperature_celsius,wind_speed_knots,wind_direction_deg,air_pressure_hpa,relative_humidity_percent
2026-05-05 22:00:00,Bharati,-17.26,45.45,113,1016.7,86.9
2026-05-05 23:00:00,Bharati,-5.37,37.35,152,987.2,71.1
2026-05-06 00:00:00,Bharati,-7.13,11.68,128,1008.2,80.9
2026-05-06 01:00:00,Bharati,2.76,9.68,170,990.5,64.3
2026-05-06 02:00:00,Bharati,-16.49,39.65,134,1015.5,79.0
2026-05-06 03:00:00,Bharati,6.57,43.55,116,981.6,74.6
2026-05-06 04:00:00,Bharati,-0.82,13.76,107,1000.8,77.8
2026-05-06 05:00:00,Bharati,-13.19,48.7,204,970.4,85.4
2026-05-06 06:00:00,Bharati,-16.23,33.84,125,1003.7,65.2
2026-05-06 07:00:00,Bharati,-5.8,46.29,96,980.7,77.6
2026-05-06 08:00:00,Bharati,-4.26,50.44,209,985.0,94.1
2026-05-06 09:00:00,Bharati,-16.58,34.22,187,978.8,55.1
2026-05-06 10:00:00,Bharati,-18.49,24.08,221,994.1,83.4
2026-05-06 11:00:00,Bharati,-21.64,35.19,173,994.3,94.6
2026-05-06 12:00:00,Bharati,-21.34,22.98,228,1018.9,81.1
2026-05-06 13:00:00,Bharati,-13.01,5.66,194,1001.3,62.1
2026-05-06 14:00:00,Bharati,-23.26,13.64,226,997.4,78.0
2026-05-06 15:00:00,Bharati,-10.3,21.22,231,1014.1,75.0
2026-05-06 16:00:00,Bharati,-10.16,25.49,178,982.8,86.3
2026-05-06 17:00:00,Bharati,-3.46,24.81,168,975.3,64.3
2026-05-06 18:00:00,Bharati,-2.45,42.1,121,987.5,90.3
2026-05-06 19:00:00,Bharati,-18.59,32.67,213,1002.6,98.0
2026-05-06 20:00:00,Bharati,-21.11,28.03,219,1005.1,89.2
2026-05-06 21:00:00,Bharati,-21.37,41.58,87,1017.5,63.6
2026-05-06 22:00:00,Bharati,-11.63,43.47,191,992.2,51.5
2026-05-06 23:00:00,Bharati,-6.2,44.08,138,996.4,60.9
2026-05-07 00:00:00,Bharati,-12.72,49.1,104,1014.0,90.6
2026-05-07 01:00:00,Bharati,7.15,9.46,205,1005.0,95.1
2026-05-07 02:00:00,Bharati,-13.91,13.45,91,993.1,93.9
2026-05-07 03:00:00,Bharati,4.47,26.97,242,1002.7,98.0
2026-05-07 04:00:00,Bharati,5.2,8.03,210,974.9,79.3
2026-05-07 05:00:00,Bharati,-7.75,21.22,183,985.4,91.3
2026-05-07 06:00:00,Bharati,5.67,14.88,141,1017.9,89.3
2026-05-07 07:00:00,Bharati,0.65,43.36,145,997.4,55.9
2026-05-07 08:00:00,Bharati,-23.93,40.13,175,969.5,87.4
2026-05-07 09:00:00,Bharati,-24.03,14.83,141,989.9,98.0
2026-05-07 10:00:00,Bharati,-21.83,11.39,203,1002.6,88.0
2026-05-07 11:00:00,Bharati,1.12,34.56,200,990.6,94.3
2026-05-07 12:00:00,Bharati,-12.74,14.35,156,976.8,60.0
2026-05-07 13:00:00,Bharati,-10.64,12.76,163,1008.5,91.6
2026-05-07 14:00:00,Bharati,-4.42,13.04,183,992.9,78.5
2026-05-07 15:00:00,Bharati,-10.01,31.28,217,1009.7,71.1
2026-05-07 16:00:00,Bharati,-23.85,27.88,190,1014.8,82.5
2026-05-07 17:00:00,Bharati,-8.13,37.03,98,992.6,66.9
2026-05-07 18:00:00,Bharati,-25.12,27.99,207,1013.4,59.2
2026-05-07 19:00:00,Bharati,-21.62,28.75,203,1004.6,86.8
2026-05-07 20:00:00,Bharati,-21.55,24.99,85,1010.0,59.9
2026-05-07 21:00:00,Bharati,-4.67,32.0,179,972.7,58.7
2026-05-07 22:00:00,Bharati,-22.57,18.67,100,1018.3,88.8
2026-05-07 23:00:00,Bharati,-20.79,21.01,212,980.0,51.6
2026-05-08 00:00:00,Bharati,1.16,11.09,191,971.2,65.1
2026-05-08 01:00:00,Bharati,-12.81,28.78,190,1005.0,68.3
2026-05-08 02:00:00,Bharati,-12.96,47.07,164,1000.5,72.3
2026-05-08 03:00:00,Bharati,-19.18,44.48,230,1004.8,52.4
2026-05-08 04:00:00,Bharati,-12.64,7.06,137,1003.6,82.3
2026-05-08 05:00:00,Bharati,-22.5,24.42,188,997.9,59.2
2026-05-08 06:00:00,Bharati,-9.45,18.11,179,977.2,82.2
2026-05-08 07:00:00,Bharati,-16.7,31.63,103,1010.6,51.1
2026-05-08 08:00:00,Bharati,1.67,16.57,202,997.8,45.4
2026-05-08 09:00:00,Bharati,-19.06,39.01,175,1007.3,95.7
2026-05-08 10:00:00,Bharati,-19.16,20.66,140,986.0,91.5
2026-05-08 11:00:00,Bharati,4.9,27.67,191,1001.1,73.9
2026-05-08 12:00:00,Bharati,6.14,26.74,213,1006.3,82.6
2026-05-08 13:00:00,Bharati,-3.15,28.12,172,991.5,62.0
2026-05-08 14:00:00,Bharati,-25.41,15.57,162,1006.1,66.5
2026-05-08 15:00:00,Bharati,-15.3,8.67,180,980.9,59.1
2026-05-08 16:00:00,Bharati,-9.64,11.73,111,1010.6,59.7
2026-05-08 17:00:00,Bharati,-23.32,33.63,153,985.9,57.2
2026-05-08 18:00:00,Bharati,-11.61,24.78,120,1017.3,69.6
2026-05-08 19:00:00,Bharati,-19.31,10.49,113,1009.5,74.3
2026-05-08 20:00:00,Bharati,-5.35,14.57,174,978.1,94.2
2026-05-08 21:00:00,Bharati,-22.94,3.64,191,1005.8,66.7
2026-05-08 22:00:00,Bharati,3.88,49.68,95,989.8,56.0
2026-05-08 23:00:00,Bharati,-2.65,22.81,192,996.3,53.1
2026-05-09 00:00:00,Bharati,-3.06,32.95,140,996.1,83.5
2026-05-09 01:00:00,Bharati,2.29,22.81,170,976.8,60.3
2026-05-09 02:00:00,Bharati,-11.24,31.09,242,967.7,76.4
2026-05-09 03:00:00,Bharati,-0.26,14.0,161,985.6,58.1
2026-05-09 04:00:00,Bharati,-21.02,12.04,193,995.4,71.9
2026-05-09 05:00:00,Bharati,-10.45,25.71,83,975.7,72.0
2026-05-09 06:00:00,Bharati,-19.33,49.19,184,973.3,69.9
2026-05-09 07:00:00,Bharati,-15.48,41.71,141,973.6,58.8
2026-05-09 08:00:00,Bharati,-13.06,36.91,111,1010.2,86.8
2026-05-09 09:00:00,Bharati,-23.29,48.02,207,1012.0,57.9
2026-05-09 10:00:00,Bharati,-13.99,48.12,214,1014.0,67.0
2026-05-09 11:00:00,Bharati,1.91,47.98,178,984.7,59.1
2026-05-09 12:00:00,Bharati,-18.83,30.89,251,994.8,94.2
2026-05-09 13:00:00,Bharati,-9.25,41.37,135,976.3,95.5
2026-05-09 14:00:00,Bharati,-20.72,37.36,172,982.9,83.7
2026-05-09 15:00:00,Bharati,3.27,15.04,121,1008.9,67.8
2026-05-09 16:00:00,Bharati,-3.81,12.72,152,982.6,66.1
2026-05-09 17:00:00,Bharati,-16.68,17.31,231,1005.7,80.4
2026-05-09 18:00:00,Bharati,-17.24,28.09,166,1012.1,98.0
2026-05-09 19:00:00,Bharati,-22.7,46.09,199,997.5,68.8
2026-05-09 20:00:00,Bharati,-25.79,21.36,165,1013.3,79.5
2026-05-09 21:00:00,Bharati,-17.9,36.21,226,1018.3,98.0
2026-05-09 22:00:00,Bharati,-3.45,15.12,235,1012.7,93.4
2026-05-09 23:00:00,Bharati,3.75,35.82,196,1004.0,53.5
2026-05-10 00:00:00,Bharati,-9.97,39.43,157,993.8,98.0
2026-05-10 01:00:00,Bharati,-14.82,44.84,157,973.2,68.2
2026-05-10 02:00:00,Bharati,-12.05,15.05,192,1004.1,65.0
2026-05-10 03:00:00,Bharati,-6.2,33.7,144,993.6,80.6
2026-05-10 04:00:00,Bharati,-14.29,23.67,172,979.9,88.0
2026-05-10 05:00:00,Bharati,-12.04,44.73,176,1001.3,61.6
2026-05-10 06:00:00,Bharati,-23.41,34.92,135,992.4,95.9
2026-05-10 07:00:00,Bharati,-14.57,43.76,167,990.1,53.3
2026-05-10 08:00:00,Bharati,-4.74,36.43,96,1002.0,67.9
2026-05-10 09:00:00,Bharati,-7.72,36.76,99,1014.6,71.7
2026-05-10 10:00:00,Bharati,-9.3,8.16,176,1007.9,50.8
2026-05-10 11:00:00,Bharati,0.71,23.61,191,1011.1,97.7
2026-05-10 12:00:00,Bharati,-24.4,10.17,163,994.3,95.3
2026-05-10 13:00:00,Bharati,-23.06,22.1,198,982.9,85.3
2026-05-10 14:00:00,Bharati,-10.24,41.11,198,971.2,98.0
2026-05-10 15:00:00,Bharati,4.36,23.42,185,986.4,60.0
2026-05-10 16:00:00,Bharati,-23.59,34.58,214,993.1,96.0
2026-05-10 17:00:00,Bharati,-9.52,23.36,251,1013.0,68.7
2026-05-10 18:00:00,Bharati,-3.98,19.01,150,1011.0,90.6
2026-05-10 19:00:00,Bharati,-17.41,28.94,237,987.4,69.6
2026-05-10 20:00:00,Bharati,-17.12,5.65,107,981.2,84.4
2026-05-10 21:00:00,Bharati,-3.63,44.36,126,1005.2,98.0
2026-05-10 22:00:00,Bharati,-19.45,13.3,162,988.2,77.4
2026-05-10 23:00:00,Bharati,-8.11,46.73,169,973.8,66.2
2026-05-11 00:00:00,Bharati,-2.39,31.38,187,979.1,54.9
2026-05-11 01:00:00,Bharati,-15.9,36.04,189,969.6,98.0
2026-05-11 02:00:00,Bharati,-6.79,35.45,135,981.7,57.8
2026-05-11 03:00:00,Bharati,-0.12,9.26,110,985.6,61.7
2026-05-11 04:00:00,Bharati,-5.61,15.51,118,1006.2,62.5
2026-05-11 05:00:00,Bharati,4.97,32.77,164,992.2,85.4
2026-05-11 06:00:00,Bharati,4.04,17.68,121,1014.2,97.4
2026-05-11 07:00:00,Bharati,-21.84,11.03,152,994.9,65.0
2026-05-11 08:00:00,Bharati,-13.37,37.66,144,990.9,62.4
2026-05-11 09:00:00,Bharati,-11.44,35.56,93,982.8,77.3
2026-05-11 10:00:00,Bharati,-13.05,9.18,200,978.8,74.7
2026-05-11 11:00:00,Bharati,-5.63,39.08,127,1001.8,63.6
2026-05-11 12:00:00,Bharati,-5.32,43.32,114,985.4,55.7
2026-05-11 13:00:00,Bharati,-15.49,30.73,206,1002.0,49.0
2026-05-11 14:00:00,Bharati,-18.79,16.99,92,972.8,46.7
2026-05-11 15:00:00,Bharati,-22.34,50.35,123,1014.0,98.0
2026-05-11 16:00:00,Bharati,-14.71,28.99,205,968.4,53.4
2026-05-11 17:00:00,Bharati,-10.03,13.53,156,1020.0,98.0
2026-05-11 18:00:00,Bharati,-6.19,28.76,165,977.1,98.0
2026-05-11 19:00:00,Bharati,-26.26,14.13,153,1006.6,71.7
2026-05-11 20:00:00,Bharati,0.74,35.47,176,1020.6,63.9
2026-05-11 21:00:00,Bharati,-9.26,31.62,88,1004.1,78.0
2026-05-11 22:00:00,Bharati,-3.21,24.31,74,998.5,80.7
2026-05-11 23:00:00,Bharati,-8.44,19.41,152,1013.2,68.0
2026-05-12 00:00:00,Bharati,-24.6,8.06,243,995.2,84.4
2026-05-12 01:00:00,Bharati,-4.93,12.93,217,976.1,64.9
2026-05-12 02:00:00,Bharati,-20.28,28.29,136,1017.9,68.0
2026-05-12 03:00:00,Bharati,-6.65,45.7,164,977.6,52.3
2026-05-12 04:00:00,Bharati,-20.01,43.76,210,975.7,80.4
2026-05-12 05:00:00,Bharati,-22.99,49.76,215,997.0,70.0
2026-05-12 06:00:00,Bharati,7.81,23.54,153,1001.0,87.1
2026-05-12 07:00:00,Bharati,-4.25,19.9,132,1006.1,85.2
2026-05-12 08:00:00,Bharati,-21.01,17.5,203,993.6,81.4
2026-05-12 09:00:00,Bharati,-0.31,30.37,83,1007.8,77.6
2026-05-12 10:00:00,Bharati,-2.31,9.88,213,1010.1,91.3
2026-05-12 11:00:00,Bharati,-3.24,48.75,86,978.0,78.9
2026-05-12 12:00:00,Bharati,-7.57,17.71,147,986.1,61.8
2026-05-12 13:00:00,Bharati,-6.02,25.64,115,1001.9,98.0
2026-05-12 14:00:00,Bharati,-21.24,29.45,99,1016.8,80.8
2026-05-12 15:00:00,Bharati,5.95,40.04,113,985.6,84.9
2026-05-12 16:00:00,Bharati,-19.46,12.53,198,982.7,61.8
2026-05-12 17:00:00,Bharati,-2.0,41.24,194,1002.6,93.9
2026-05-12 18:00:00,Bharati,-19.49,18.79,177,1009.0,97.0
2026-05-12 19:00:00,Bharati,-10.65,37.27,154,988.1,93.7
2026-05-12 20:00:00,Bharati,5.55,12.8,180,1003.7,53.8
2026-05-12 21:00:00,Bharati,1.65,20.94,123,990.9,72.3
2026-05-12 22:00:00,Bharati,-26.46,27.06,197,982.6,84.5
2026-05-12 23:00:00,Bharati,-19.06,18.14,208,991.5,48.1
2026-05-13 00:00:00,Bharati,0.26,12.89,235,1007.9,71.7
2026-05-13 01:00:00,Bharati,-10.88,24.4,224,986.5,61.7
2026-05-13 02:00:00,Bharati,-5.08,44.45,188,975.0,55.4
2026-05-13 03:00:00,Bharati,-12.16,8.72,202,998.9,83.7
2026-05-13 04:00:00,Bharati,-3.01,34.42,125,999.2,98.0
2026-05-13 05:00:00,Bharati,-4.18,21.5,151,998.5,69.4
2026-05-13 06:00:00,Bharati,-17.22,9.87,215,997.5,93.0
2026-05-13 07:00:00,Bharati,-5.5,24.32,196,989.4,78.8
2026-05-13 08:00:00,Bharati,-11.95,14.41,132,996.0,64.1
2026-05-13 09:00:00,Bharati,-2.6,22.16,222,992.6,72.4
2026-05-13 10:00:00,Bharati,-14.08,49.35,136,1006.0,55.4
2026-05-13 11:00:00,Bharati,3.87,25.48,223,1013.4,89.9
2026-05-13 12:00:00,Bharati,4.79,35.62,130,976.6,96.5
2026-05-13 13:00:00,Bharati,-18.18,11.02,107,1001.8,74.7
2026-05-13 14:00:00,Bharati,1.72,40.25,105,979.0,63.1
2026-05-13 15:00:00,Bharati,-8.45,48.59,129,986.1,90.2
2026-05-13 16:00:00,Bharati,-8.06,27.0,137,990.3,84.4
2026-05-13 17:00:00,Bharati,-23.29,47.7,203,971.5,70.3
2026-05-13 18:00:00,Bharati,-3.79,31.11,194,1013.1,98.0
2026-05-13 19:00:00,Bharati,1.32,31.54,224,1018.9,98.0
2026-05-13 20:00:00,Bharati,-23.35,24.96,213,1003.2,84.7
2026-05-13 21:00:00,Bharati,-26.49,23.28,145,1010.7,79.5
2026-05-13 22:00:00,Bharati,-6.73,8.83,205,976.0,65.9
2026-05-13 23:00:00,Bharati,-1.94,12.7,209,980.1,69.2
2026-05-14 00:00:00,Bharati,-12.27,39.11,144,978.7,97.4
2026-05-14 01:00:00,Bharati,-16.78,14.0,209,970.8,95.0
2026-05-14 02:00:00,Bharati,-13.41,19.83,210,1000.8,62.7
2026-05-14 03:00:00,Bharati,-25.39,5.98,229,984.5,98.0
2026-05-14 04:00:00,Bharati,-5.04,30.23,138,1000.0,72.0
2026-05-14 05:00:00,Bharati,-5.06,44.85,119,999.5,96.4
2026-05-14 06:00:00,Bharati,0.13,47.23,210,1002.9,64.8
2026-05-14 07:00:00,Bharati,-19.14,20.83,213,1020.0,73.1
2026-05-14 08:00:00,Bharati,-0.16,31.7,222,1001.7,55.3
2026-05-14 09:00:00,Bharati,2.3,35.46,134,1009.9,70.0
2026-05-14 10:00:00,Bharati,-13.74,16.35,150,985.2,97.2
2026-05-14 11:00:00,Bharati,-1.58,8.27,201,1002.1,54.4
2026-05-14 12:00:00,Bharati,-8.64,40.19,216,1006.8,62.5
2026-05-14 13:00:00,Bharati,-21.28,9.9,138,1009.3,65.7
2026-05-14 14:00:00,Bharati,3.78,21.75,237,970.9,76.5
2026-05-14 15:00:00,Bharati,-14.46,52.59,220,986.3,55.8
2026-05-14 16:00:00,Bharati,-22.71,13.97,129,1012.1,98.0
2026-05-14 17:00:00,Bharati,-13.45,43.22,150,1013.9,83.8
2026-05-14 18:00:00,Bharati,3.51,25.51,148,994.5,80.5
2026-05-14 19:00:00,Bharati,-7.52,31.39,230,1003.7,93.8
2026-05-14 20:00:00,Bharati,-25.97,39.04,215,981.6,98.0
2026-05-14 21:00:00,Bharati,0.87,43.04,173,990.0,58.7
2026-05-14 22:00:00,Bharati,-9.1,21.85,187,1011.8,51.0
2026-05-14 23:00:00,Bharati,-4.36,25.45,82,974.3,72.7
2026-05-15 00:00:00,Bharati,6.0,11.46,176,1009.2,80.3
2026-05-15 01:00:00,Bharati,0.11,8.55,155,996.1,59.3
2026-05-15 02:00:00,Bharati,-7.66,30.83,194,995.2,84.5
2026-05-15 03:00:00,Bharati,-3.57,16.27,199,1013.1,49.2
2026-05-15 04:00:00,Bharati,-19.06,35.79,165,1016.4,93.0
2026-05-15 05:00:00,Bharati,-13.24,45.56,121,978.6,57.1
2026-05-15 06:00:00,Bharati,-23.68,24.05,180,1003.4,89.1
2026-05-15 07:00:00,Bharati,-11.11,51.54,210,976.7,74.3
2026-05-15 08:00:00,Bharati,-12.93,21.28,116,1000.1,61.6
2026-05-15 09:00:00,Bharati,-17.54,25.25,223,992.7,52.2
2026-05-15 10:00:00,Bharati,-6.55,33.22,145,979.4,98.0
2026-05-15 11:00:00,Bharati,-24.28,27.11,174,995.2,90.2
2026-05-15 12:00:00,Bharati,-0.9,13.31,105,1012.9,87.1
2026-05-15 13:00:00,Bharati,-6.03,21.77,131,1010.0,94.1
2026-05-15 14:00:00,Bharati,0.16,11.73,150,1018.0,98.0
2026-05-15 15:00:00,Bharati,-9.73,36.51,161,1000.7,49.0
2026-05-15 16:00:00,Bharati,-5.83,28.17,87,977.0,84.8
2026-05-15 17:00:00,Bharati,-7.81,24.47,101,1006.7,79.9
2026-05-15 18:00:00,Bharati,-6.75,35.62,185,987.1,73.0
2026-05-15 19:00:00,Bharati,-16.37,22.64,132,1020.0,96.3
2026-05-15 20:00:00,Bharati,-20.03,31.96,219,998.2,79.2
2026-05-15 21:00:00,Bharati,-5.84,15.53,183,994.7,98.0
2026-05-15 22:00:00,Bharati,-19.39,21.89,133,979.8,70.7
2026-05-15 23:00:00,Bharati,-19.07,30.95,218,984.6,87.4
2026-05-16 00:00:00,Bharati,-18.99,11.47,130,988.1,90.0
2026-05-16 01:00:00,Bharati,-18.31,40.22,214,1003.5,63.3
2026-05-16 02:00:00,Bharati,-3.66,10.76,204,984.6,81.9
2026-05-16 03:00:00,Bharati,-3.76,18.78,101,1000.1,93.3
2026-05-16 04:00:00,Bharati,-13.56,32.42,165,968.8,95.9
2026-05-16 05:00:00,Bharati,-14.73,35.73,172,971.7,90.6
2026-05-16 06:00:00,Bharati,-20.27,14.42,228,1018.1,70.8
2026-05-16 07:00:00,Bharati,1.49,43.14,236,1014.0,63.5
2026-05-16 08:00:00,Bharati,6.73,50.72,164,977.1,93.4
2026-05-16 09:00:00,Bharati,-9.33,48.12,114,1001.3,88.5
2026-05-16 10:00:00,Bharati,-22.61,30.87,168,984.3,67.1
2026-05-16 11:00:00,Bharati,1.89,12.69,146,983.1,67.5
2026-05-16 12:00:00,Bharati,-11.0,41.55,185,1001.4,82.0
2026-05-16 13:00:00,Bharati,-14.22,15.94,110,1007.3,64.1
2026-05-16 14:00:00,Bharati,-10.19,47.67,136,1017.6,73.8
2026-05-16 15:00:00,Bharati,-24.75,16.71,174,1017.9,73.7
2026-05-16 16:00:00,Bharati,-11.91,21.26,213,991.5,98.0
2026-05-16 17:00:00,Bharati,1.05,23.05,129,999.7,97.3
2026-05-16 18:00:00,Bharati,-18.26,45.18,114,1001.0,55.1
2026-05-16 19:00:00,Bharati,-16.19,40.49,96,985.3,53.3
2026-05-16 20:00:00,Bharati,-10.82,28.33,141,991.8,83.9
2026-05-16 21:00:00,Bharati,1.05,11.65,73,984.3,87.0
2026-05-16 22:00:00,Bharati,-16.84,16.36,204,977.7,67.0
2026-05-16 23:00:00,Bharati,-9.14,25.03,176,1015.8,84.3
2026-05-17 00:00:00,Bharati,-3.7,43.85,127,967.8,53.5
2026-05-17 01:00:00,Bharati,-17.12,45.61,227,1009.4,61.5
2026-05-17 02:00:00,Bharati,-7.09,22.43,165,971.4,85.7
2026-05-17 03:00:00,Bharati,5.46,45.03,86,1009.6,57.4
2026-05-17 04:00:00,Bharati,-13.75,53.77,216,974.4,69.2
2026-05-17 05:00:00,Bharati,5.79,51.74,148,988.8,62.4
2026-05-17 06:00:00,Bharati,-19.89,36.56,117,997.9,72.0
2026-05-17 07:00:00,Bharati,-17.04,27.9,236,999.5,83.5
2026-05-17 08:00:00,Bharati,-4.29,17.26,150,980.7,87.0
2026-05-17 09:00:00,Bharati,-13.8,18.78,184,995.9,56.9
2026-05-17 10:00:00,Bharati,3.67,36.3,176,1007.4,62.7
2026-05-17 11:00:00,Bharati,-17.23,15.08,104,986.1,54.1
2026-05-17 12:00:00,Bharati,-5.56,40.23,146,978.8,53.8
2026-05-17 13:00:00,Bharati,-24.11,29.8,116,1003.4,87.6
2026-05-17 14:00:00,Bharati,-15.26,24.34,99,977.4,98.0
2026-05-17 15:00:00,Bharati,-21.83,15.41,223,1005.1,59.5
2026-05-17 16:00:00,Bharati,-2.89,50.71,206,986.4,61.3
2026-05-17 17:00:00,Bharati,-26.92,16.07,180,1000.1,96.2
2026-05-17 18:00:00,Bharati,-24.96,10.16,160,997.9,95.1
2026-05-17 19:00:00,Bharati,-15.83,21.4,180,993.4,69.8
2026-05-17 20:00:00,Bharati,2.81,15.29,119,999.4,73.4
2026-05-17 21:00:00,Bharati,-21.31,21.04,203,1008.6,53.7
2026-05-17 22:00:00,Bharati,-9.14,35.35,204,1001.0,82.6
2026-05-17 23:00:00,Bharati,-16.73,11.77,141,969.3,79.4
2026-05-18 00:00:00,Bharati,-18.85,6.63,180,1016.1,88.4
2026-05-18 01:00:00,Bharati,-16.96,25.65,209,980.6,59.0
2026-05-18 02:00:00,Bharati,-24.0,34.6,153,1002.5,51.9
2026-05-18 03:00:00,Bharati,-5.62,28.22,152,986.7,75.8
2026-05-18 04:00:00,Bharati,-3.99,10.47,123,1012.4,80.2
2026-05-18 05:00:00,Bharati,-13.92,19.87,184,987.0,54.8
2026-05-18 06:00:00,Bharati,-7.38,38.23,132,1002.5,67.5
2026-05-18 07:00:00,Bharati,-4.87,45.06,145,1006.8,88.9
2026-05-18 08:00:00,Bharati,-23.46,14.65,155,1004.5,74.6
2026-05-18 09:00:00,Bharati,-1.2,39.06,120,970.8,77.1
2026-05-18 10:00:00,Bharati,-0.07,4.87,164,971.8,46.9
2026-05-18 11:00:00,Bharati,-21.43,11.25,154,995.2,79.5
2026-05-18 12:00:00,Bharati,-2.18,22.35,247,987.2,93.2
2026-05-18 13:00:00,Bharati,4.43,51.63,184,1004.3,83.7
2026-05-18 14:00:00,Bharati,-11.14,6.57,128,1015.6,69.8
2026-05-18 15:00:00,Bharati,-19.02,18.42,150,996.7,72.0
2026-05-18 16:00:00,Bharati,5.14,34.07,111,984.6,69.0
2026-05-18 17:00:00,Bharati,-13.74,13.24,144,1011.2,62.2
2026-05-18 18:00:00,Bharati,-13.45,10.89,125,1005.9,67.4
2026-05-18 19:00:00,Bharati,2.4,5.32,228,998.1,60.0
2026-05-18 20:00:00,Bharati,-20.62,35.46,153,981.9,97.0
2026-05-18 21:00:00,Bharati,-13.26,23.08,199,1005.3,55.3
2026-05-18 22:00:00,Bharati,-20.31,37.0,141,989.0,79.6
2026-05-18 23:00:00,Bharati,-4.81,14.13,203,1003.8,93.4
2026-05-19 00:00:00,Bharati,-8.16,24.87,195,1011.9,98.0
2026-05-19 01:00:00,Bharati,-22.65,35.5,169,976.7,74.8
2026-05-19 02:00:00,Bharati,-17.07,24.19,95,990.6,86.8
2026-05-19 03:00:00,Bharati,-3.6,38.61,126,1007.1,67.9
2026-05-19 04:00:00,Bharati,-11.0,47.28,146,1015.8,59.8
2026-05-19 05:00:00,Bharati,-20.99,17.75,97,985.7,88.0
2026-05-19 06:00:00,Bharati,-14.27,25.17,156,999.8,81.4
2026-05-19 07:00:00,Bharati,-21.8,25.01,152,1011.1,80.5
2026-05-19 08:00:00,Bharati,-0.94,46.39,208,975.4,48.8
2026-05-19 09:00:00,Bharati,0.36,11.38,135,990.0,90.3
2026-05-19 10:00:00,Bharati,5.23,18.31,234,988.8,90.6
2026-05-19 11:00:00,Bharati,-8.31,6.62,211,1014.5,61.1
2026-05-19 12:00:00,Bharati,3.35,29.74,87,1000.9,69.6
2026-05-19 13:00:00,Bharati,-3.82,37.1,174,987.4,61.9
2026-05-19 14:00:00,Bharati,-6.11,38.05,124,1002.9,83.7
2026-05-19 15:00:00,Bharati,-18.82,32.1,106,993.5,59.0
2026-05-19 16:00:00,Bharati,-25.34,29.94,153,989.4,59.6
2026-05-19 17:00:00,Bharati,-20.71,45.31,226,997.9,61.6
2026-05-19 18:00:00,Bharati,-14.77,27.44,183,981.4,83.7
2026-05-19 19:00:00,Bharati,-26.27,13.31,237,969.8,53.7
2026-05-19 20:00:00,Bharati,-10.28,13.87,176,1013.3,66.7
2026-05-19 21:00:00,Bharati,-1.62,20.48,141,970.1,98.0
2026-05-19 22:00:00,Bharati,-7.1,49.03,155,975.5,78.2
2026-05-19 23:00:00,Bharati,3.2,11.83,202,981.0,84.1
2026-05-20 00:00:00,Bharati,-8.34,22.97,166,1008.9,98.0
2026-05-20 01:00:00,Bharati,-17.55,31.91,233,1010.8,98.0
2026-05-20 02:00:00,Bharati,-22.48,26.21,103,972.5,55.7
2026-05-20 03:00:00,Bharati,-20.94,13.36,87,978.3,98.0
2026-05-20 04:00:00,Bharati,-7.48,5.31,140,986.5,89.7
2026-05-20 05:00:00,Bharati,-3.58,6.49,125,992.5,78.4
2026-05-20 06:00:00,Bharati,-1.96,9.71,95,982.7,82.4
2026-05-20 07:00:00,Bharati,3.94,31.45,214,1001.0,65.5
2026-05-20 08:00:00,Bharati,4.3,23.62,219,1015.7,57.8
2026-05-20 09:00:00,Bharati,-17.03,42.5,169,974.9,58.3
2026-05-20 10:00:00,Bharati,-10.02,36.92,220,981.2,75.9
2026-05-20 11:00:00,Bharati,-23.06,19.31,199,979.1,71.4
2026-05-20 12:00:00,Bharati,-10.94,6.97,203,1005.3,55.5
2026-05-20 13:00:00,Bharati,-25.48,21.75,233,1011.6,88.1
2026-05-20 14:00:00,Bharati,-22.67,33.15,102,1005.9,57.6
2026-05-20 15:00:00,Bharati,-10.76,41.04,150,988.7,60.2
2026-05-20 16:00:00,Bharati,-11.92,20.44,118,994.2,76.2
2026-05-20 17:00:00,Bharati,-22.78,32.84,228,973.0,55.4
2026-05-20 18:00:00,Bharati,-0.04,48.22,161,997.5,88.0
2026-05-20 19:00:00,Bharati,-4.59,20.37,124,1009.7,72.8
2026-05-20 20:00:00,Bharati,-20.6,7.82,124,975.8,58.3
2026-05-20 21:00:00,Bharati,-13.34,31.74,128,974.1,90.2
2026-05-20 22:00:00,Bharati,-22.5,23.97,195,990.0,65.9
2026-05-20 23:00:00,Bharati,-17.48,45.23,195,994.1,68.3
2026-05-21 00:00:00,Bharati,-22.77,7.51,191,998.8,64.4
2026-05-21 01:00:00,Bharati,-18.1,26.97,123,997.8,89.0
2026-05-21 02:00:00,Bharati,-17.16,42.19,178,982.7,86.1
2026-05-21 03:00:00,Bharati,-1.92,38.24,124,988.5,65.1
2026-05-21 04:00:00,Bharati,-3.53,25.62,221,984.1,85.8
2026-05-21 05:00:00,Bharati,-18.2,25.77,118,1013.9,98.0
2026-05-21 06:00:00,Bharati,-6.28,12.45,99,972.0,98.0
2026-05-21 07:00:00,Bharati,-12.58,37.83,162,982.6,55.8
2026-05-21 08:00:00,Bharati,-12.07,16.67,205,980.3,95.6
2026-05-21 09:00:00,Bharati,5.54,38.92,168,984.2,75.1
2026-05-21 10:00:00,Bharati,4.23,39.56,190,990.6,88.0
2026-05-21 11:00:00,Bharati,1.23,38.25,117,968.6,60.6
